e1,e2,e3,e4,e5
0.028837837837837832,0.10764864864864865,0.04956756756756757,0.05499999999999998,-0.027297297297297296
0.1041904761904762,-0.11114285714285713,-0.10285714285714283,-0.14038095238095238,-0.05057142857142857
-0.06935,0.0663,-0.09575,-0.14445000000000002,-0.0027999999999999982
-0.07985,0.04490000000000001,-0.1183,-0.14730000000000001,0.000949999999999998
-0.07985,0.0449,-0.11829999999999999,-0.14730000000000001,0.000949999999999998
-0.08692307692307691,-0.0019999999999999996,-0.1513846153846154,-0.09292307692307694,0.04153846153846154
-0.009400000000000009,-0.00466666666666666,-0.03000000000000001,-0.14526666666666668,-0.028533333333333338
-0.06515,-0.14405,-0.005549999999999994,-0.1511,0.0774
0.03281578947368421,0.07963157894736844,-0.009105263157894736,0.03549999999999999,-0.04671052631578948
-0.14885714285714285,0.0022857142857142876,-0.11557142857142857,-0.16464285714285715,-0.09278571428571428
0.02664999999999999,-0.11810000000000002,-0.08825,-0.19920000000000002,0.0319
-0.020727272727272726,-0.1261818181818182,0.17718181818181816,-0.13499999999999998,0.17881818181818182
0.03342105263157895,0.08900000000000002,0.055710526315789474,0.03163157894736841,-0.061026315789473685
9.677419354838449e-05,0.04483870967741937,-0.001741935483870966,-0.05083870967741936,-0.014806451612903228
0.046200000000000005,0.07890000000000001,0.019899999999999998,0.068675,-0.015774999999999997
0.005323529411764709,-0.09100000000000001,-0.015000000000000003,-0.18905882352941175,-0.014000000000000002
0.0011304347826086943,0.039695652173913076,-0.09708695652173911,-0.16530434782608697,-0.021956521739130434
-0.09745000000000001,0.07625000000000001,-0.08135,-0.14965000000000003,-0.002500000000000001
0.014718749999999996,-0.06996875000000001,-0.013687500000000002,-0.182,-0.0023125000000000003
-0.05525,0.06620000000000001,-0.11015,-0.13660000000000003,0.0212
-0.08109999999999999,0.08995000000000002,-0.1173,-0.13015000000000002,0.007599999999999998
-0.0770769230769231,0.013769230769230771,-0.13984615384615384,-0.09376923076923076,0.04707692307692308
-0.038071428571428576,-0.12892857142857142,0.01192857142857143,-0.17471428571428568,0.06585714285714285
0.01533333333333335,-0.3026666666666666,0.20100000000000007,-0.14433333333333334,-0.14366666666666664
0.02664999999999999,-0.11810000000000002,-0.08825,-0.19920000000000002,0.0319
-0.04312499999999999,-0.18725,0.010375000000000002,-0.202625,0.019874999999999993
0.06047619047619047,0.09235714285714286,0.07738095238095238,0.010238095238095239,-0.019
0.045,0.100525,0.019999999999999997,0.07409999999999999,-0.0172
-0.0942857142857143,-0.011999999999999999,-0.1282142857142857,-0.1995714285714286,-0.06592857142857143
-0.04690909090909089,-0.1341818181818182,0.23209090909090913,-0.11063636363636364,0.05627272727272725
-0.028375,-0.16775000000000004,0.049499999999999995,-0.16237500000000002,0.09508333333333334
0.02613157894736842,0.09249999999999999,-0.02442105263157895,0.04860526315789473,-0.009052631578947376
-0.08335,0.07615000000000001,-0.09575000000000002,-0.14180000000000004,0.0215
0.010666666666666677,0.10756666666666666,-0.004699999999999993,-0.09396666666666668,-0.07673333333333333
-0.02013636363636363,-0.009818181818181808,-0.05163636363636364,-0.13713636363636364,-0.06127272727272726
0.001181818181818177,0.06866666666666667,-0.1056060606060606,-0.06936363636363636,3.03030303030236e-05
0.038810810810810815,0.007918918918918922,-0.13329729729729725,-0.09756756756756757,-0.04210810810810811
0.032312499999999994,-0.067125,-0.030625000000000003,-0.084375,0.032499999999999994
-0.09185714285714285,-0.16528571428571429,0.07371428571428572,-0.13685714285714284,-0.04871428571428572
-0.04785185185185186,-0.037740740740740734,-0.021555555555555553,-0.04066666666666667,-0.029888888888888892
0.027,0.053179487179487187,-0.09464102564102564,-0.10994871794871795,-0.006051282051282053
0.03171428571428571,0.07800000000000001,-0.08819999999999999,-0.09445714285714285,-0.016714285714285716
0.01533333333333335,-0.3026666666666666,0.20100000000000007,-0.14433333333333334,-0.14366666666666664
0.07760000000000002,-0.32599999999999996,0.1634,-0.18980000000000002,-0.23179999999999995
-0.08846153846153845,0.03246153846153848,-0.08876923076923077,-0.15753846153846154,0.03707692307692307
-0.04807692307692308,-0.0037692307692307725,0.024846153846153837,-0.016461538461538475,-0.0706923076923077
-0.014095238095238096,0.1736666666666667,-0.103,-0.08385714285714287,0.007428571428571425
-0.023619047619047623,0.1920952380952381,-0.10823809523809527,-0.08476190476190479,-0.010428571428571433
-0.07652941176470589,-0.025999999999999995,-0.1127058823529412,-0.21405882352941177,0.08770588235294119
-0.04652941176470589,-0.04699999999999999,-0.0997058823529412,-0.21705882352941178,0.074
0.02075757575757576,-0.05560606060606058,-0.007212121212121215,-0.13496969696969696,-0.11451515151515151
0.013705882352941175,-0.19894117647058826,-0.043941176470588234,-0.24988235294117647,-0.013352941176470595
0.001666666666666659,-0.026833333333333338,-0.07283333333333332,-0.11750000000000001,-0.04854166666666667
0.026874999999999993,0.08457499999999998,-0.0866,0.017674999999999986,-0.04810000000000001
0.028526315789473688,-0.1501578947368421,-0.022263157894736846,-0.1754736842105263,-0.0026315789473684236
0.008076923076923075,-0.1153076923076923,-0.1113076923076923,-0.17353846153846153,0.02653846153846153
-0.007388888888888885,0.023666666666666683,0.03933333333333333,0.00011111111111109888,-0.20205555555555554
-0.06824999999999999,-0.11243750000000002,0.009750000000000002,-0.17575000000000002,-0.1305625
-0.01923529411764706,0.007882352941176469,-0.0060588235294117675,-0.16852941176470587,0.011705882352941175
